VegID,Veg_Description,Common_Name,genus,Family,GrowthForm,Lifespan,specific type,Comment
15173,Eriodictyon altissimum,Indian Knob mountainbalm,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15174,Eriodictyon angustifolium,narrowleaf yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15175,Eriodictyon californicum,California yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15176,Eriodictyon capitatum,Lompoc yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15177,Eriodictyon crassifolium,thickleaf yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15178,Eriodictyon crassifolium var. crassifolium,thickleaf yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15179,Eriodictyon crassifolium var. nigrescens,thickleaf yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15180,Eriodictyon tomentosum,woolly yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15181,Eriodictyon traskiae,Pacific yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15182,Eriodictyon trichocalyx,hairy yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15183,Eriodictyon trichocalyx var. lanatum,hairy yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15184,Eriodictyon trichocalyx var. trichocalyx,hairy yerba santa,Eriodictyon,Hydrophyllaceae,Shrub,Long,1,Shrub
15185,Eriogonum,buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15186,Eriogonum abertianum,Abert's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15187,Eriogonum acaule,singlestem buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15188,Eriogonum alatum,winged buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15189,Eriogonum alatum var. alatum,winged buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15190,Eriogonum alatum var. glabriusculum,winged buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15191,Eriogonum alatum var. mogollense,winged buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15192,Eriogonum aliquantum,Cimarron buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15193,Eriogonum allenii,shale barren buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15194,Eriogonum alpinum,Trinity buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15195,Eriogonum ammophilum,ibex buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15196,Eriogonum ampullaceum,Mono buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15197,Eriogonum androsaceum,rockjasmine buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15198,Eriogonum anemophilum,west Humboldt buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15199,Eriogonum angulosum,anglestem buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15200,Eriogonum annuum,annual buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15201,Eriogonum apiculatum,San Jacinto buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15202,Eriogonum apricum,Ione buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15203,Eriogonum apricum var. apricum,Ione buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15204,Eriogonum apricum var. prostratum,Irish Hill buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15205,Eriogonum arborescens,Santa Cruz Island buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15206,Eriogonum aretioides,Red Canyon buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15207,Eriogonum argillosum,clay buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15208,Eriogonum argophyllum,Sulphur Hot Springs buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15209,Eriogonum arizonicum,Arizona buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15210,Eriogonum atrorubens,red buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15211,Eriogonum baileyi,Bailey's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15212,Eriogonum baileyi var. baileyi,Bailey's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15213,Eriogonum baileyi var. praebens,Bailey's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15214,Eriogonum batemanii,Bateman's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15215,Eriogonum bicolor,pretty buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15216,Eriogonum bifurcatum,Pahrump Valley buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15217,Eriogonum brachyanthum,shortflower buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15218,Eriogonum brachypodum,Parry's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15219,Eriogonum brandegeei,Brandegee's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15220,Eriogonum breedlovei,Paiute buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15221,Eriogonum breedlovei var. breedlovei,Paiute buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15222,Eriogonum breedlovei var. shevockii,Needle's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15223,Eriogonum brevicaule,shortstem buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15224,Eriogonum brevicaule var. brevicaule,shortstem buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15225,Eriogonum brevicaule var. cottamii,Cottam's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15226,Eriogonum brevicaule var. laxifolium,shortstem buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15227,Eriogonum brevicaule var. micranthum,shortstem buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15228,Eriogonum butterworthianum,Butterworth's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15229,Eriogonum caespitosum,matted buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15230,Eriogonum capillare,San Carlos buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15231,Eriogonum capistratum,hidden buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15232,Eriogonum capistratum var. capistratum,hidden buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15233,Eriogonum capistratum var. muhlickii,Muhlick's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15234,Eriogonum capistratum var. welshii,Welsh's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15235,Eriogonum cernuum,nodding buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15236,Eriogonum cernuum var. cernuum,nodding buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15237,Eriogonum cernuum var. viminale,nodding buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15238,Eriogonum chrysops,bitterroot buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15239,Eriogonum cinereum,coastal buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15240,Eriogonum cithariforme,Cithara buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15241,Eriogonum cithariforme var. agninum,Cithara buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15242,Eriogonum cithariforme var. cithariforme,Cithara buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15243,Eriogonum clavellatum,Comb Wash buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15244,Eriogonum codium,basalt desert buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15245,Eriogonum collinum,hill buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15246,Eriogonum coloradense,Colorado buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15247,Eriogonum compositum,arrowleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15248,Eriogonum compositum var. compositum,arrowleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15249,Eriogonum compositum var. lancifolium,arrowleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15250,Eriogonum compositum var. leianthum,arrowleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15251,Eriogonum concinnum,mourning buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15252,Eriogonum congdonii,Congdon's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15253,Eriogonum contiguum,Reveal's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15254,Eriogonum contortum,grand buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15255,Eriogonum correllii,Correll's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15256,Eriogonum corymbosum,crispleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15257,Eriogonum corymbosum var. aureum,crispleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15258,Eriogonum corymbosum var. corymbosum,crispleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15259,Eriogonum corymbosum var. glutinosum,crispleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15260,Eriogonum corymbosum var. orbiculatum,crispleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15261,Eriogonum corymbosum var. velutinum,crispleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15262,Eriogonum covilleanum,Coville's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15263,Eriogonum crocatum,Conejo buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15264,Eriogonum cronquistii,Bull Mountain buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15265,Eriogonum crosbyae,Crosby's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15266,Eriogonum cusickii,Cusick's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15267,Eriogonum darrovii,Darrow's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15268,Eriogonum dasyanthemum,chaparral buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15269,Eriogonum davidsonii,Davidson's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15270,Eriogonum deflexum,flatcrown buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15271,Eriogonum deflexum var. baratum,flatcrown buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15272,Eriogonum deflexum var. deflexum,flatcrown buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15273,Eriogonum deflexum var. nevadense,Nevada buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15274,Eriogonum deflexum var. rectum,flatcrown buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15275,Eriogonum deserticola,Colorado Desert buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15276,Eriogonum desertorum,Great Basin Desert buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15277,Eriogonum diatomaceum,Churchill Narrows buckwheat,Eriogonum,Polygonaceae,Unknown,Moderate,1,Unknown
15278,Eriogonum diclinum,Jaynes Canyon buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15279,Eriogonum divaricatum,divergent buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15280,Eriogonum douglasii,Douglas' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15281,Eriogonum douglasii var. douglasii,Douglas' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15282,Eriogonum douglasii var. sublineare,Douglas' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15283,Eriogonum eastwoodianum,Eastwood's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15284,Eriogonum effusum,spreading buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15285,Eriogonum effusum var. effusum,spreading buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15286,Eriogonum elatum,tall woolly buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15287,Eriogonum elatum var. elatum,tall woolly buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15288,Eriogonum elatum var. villosum,tall woolly buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15289,Eriogonum elegans,elegant buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15290,Eriogonum elongatum,longstem buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15291,Eriogonum ephedroides,ephedra buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15292,Eriogonum eremicola,Telescope Peak buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15293,Eriogonum eremicum,limestone buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15294,Eriogonum ericifolium,Yavapai County buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15295,Eriogonum ericifolium var. ericifolium,Yavapai County buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15296,Eriogonum esmeraldense,Esmeralda buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15297,Eriogonum esmeraldense var. esmeraldense,Esmeralda buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15298,Eriogonum esmeraldense var. toiyabense,Toiyabe buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15299,Eriogonum exilifolium,dropleaf buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15300,Eriogonum fasciculatum,Eastern Mojave buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15301,Eriogonum fasciculatum var. fasciculatum,Eastern Mojave buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15302,Eriogonum fasciculatum var. flavoviride,Eastern Mojave buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15303,Eriogonum fasciculatum var. foliolosum,Eastern Mojave buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15304,Eriogonum fasciculatum var. polifolium,Eastern Mojave buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15305,Eriogonum flavum,alpine golden buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15306,Eriogonum flavum var. aquilinum,alpine golden buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15307,Eriogonum flavum var. flavum,alpine golden buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15308,Eriogonum flavum var. piperi,Piper's golden buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15309,Eriogonum flavum var. polyphyllum,alpine golden buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15310,Eriogonum foliosum,Baja buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15311,Eriogonum fusiforme,Native American pipeweed,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15312,Eriogonum giganteum,St. Catherine's lace,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15313,Eriogonum giganteum var. compactum,Santa Barbara Island buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15314,Eriogonum giganteum var. formosum,San Clemente Island buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15315,Eriogonum giganteum var. giganteum,St. Catherine's lace,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15316,Eriogonum gilmanii,Gilman's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15317,Eriogonum glandulosum,acorn buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15318,Eriogonum gordonii,Gordon's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15319,Eriogonum gossypinum,cottony buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15320,Eriogonum gracile,slender woolly buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15321,Eriogonum gracile var. gracile,slender woolly buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15322,Eriogonum gracile var. incultum,slender woolly buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15323,Eriogonum gracilipes,White Mountain buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15324,Eriogonum gracillimum,rose and white buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15325,Eriogonum grande,redflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15326,Eriogonum grande var. grande,redflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15327,Eriogonum grande var. rubescens,redflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15328,Eriogonum grande var. timorum,San Nicolas Island buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15329,Eriogonum greggii,Gregg's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15330,Eriogonum gypsophilum,Seven River Hills buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15331,Eriogonum hastatum,,Eriogonum,Polygonaceae,Unknown,Moderate,1,Unknown
15332,Eriogonum havardii,Havard's buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15333,Eriogonum heermannii,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15334,Eriogonum heermannii var. apachense,Apache buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15335,Eriogonum heermannii var. argense,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15336,Eriogonum heermannii var. clokeyi,Clokey's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15337,Eriogonum heermannii var. floccosum,Clark Mountain buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15338,Eriogonum heermannii var. heermannii,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15339,Eriogonum heermannii var. humilius,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15340,Eriogonum heermannii var. occidentale,western Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15341,Eriogonum heermannii var. subracemosum,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15342,Eriogonum heermannii var. subspinosum,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15343,Eriogonum heermannii var. sulcatum,Heermann's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15344,Eriogonum helichrysoides,spreading buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15345,Eriogonum hemipterum,Chisos Mountain buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15346,Eriogonum heracleoides,parsnipflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15347,Eriogonum heracleoides var. angustifolium,parsnipflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15348,Eriogonum heracleoides var. heracleoides,parsnipflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15349,Eriogonum heracleoides var. leucophaeum,parsnipflower buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15350,Eriogonum hieraciifolium,hawkweed buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15351,Eriogonum hirtellum,Klamath Mountain buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15352,Eriogonum hirtiflorum,hairyflower buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15353,Eriogonum hoffmannii,Hoffmann's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15354,Eriogonum hoffmannii var. hoffmannii,Hoffmann's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15355,Eriogonum hoffmannii var. robustius,robust Hoffmann's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15356,Eriogonum holmgrenii,Snake Range buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15357,Eriogonum hookeri,Hooker's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15358,Eriogonum howellianum,Howell's buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15359,Eriogonum hylophilum,Gate Canyon buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15360,Eriogonum incanum,frosted buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15361,Eriogonum inerme,unarmed buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15362,Eriogonum inerme var. hispidulum,unarmed buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15363,Eriogonum inerme var. inerme,unarmed buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15364,Eriogonum inflatum,desert trumpet,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15365,Eriogonum inflatum var. deflatum,desert trumpet,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15366,Eriogonum inflatum var. inflatum,desert trumpet,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15367,Eriogonum insigne,ladder buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15368,Eriogonum intrafractum,napkinring,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15369,Eriogonum jamesii,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15370,Eriogonum jamesii var. flavescens,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15371,Eriogonum jamesii var. jamesii,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15372,Eriogonum jamesii var. rupicola,,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15373,Eriogonum jamesii var. simplex,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15374,Eriogonum jamesii var. undulatum,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15375,Eriogonum jamesii var. wootonii,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15376,Eriogonum jamesii var. xanthum,James' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15377,Eriogonum jonesii,Jones' buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15378,Eriogonum kelloggii,Red Mountain buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15379,Eriogonum kennedyi,Kennedy's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15380,Eriogonum kennedyi var. alpigenum,southern alpine buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15381,Eriogonum kennedyi var. austromontanum,southern mountain buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15382,Eriogonum kennedyi var. kennedyi,Kennedy's buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15383,Eriogonum kennedyi var. pinicola,Kern buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15384,Eriogonum kingii,Ruby Mountain buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15385,Eriogonum lachnogynum,woollycup buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15386,Eriogonum lagopus,parasol buckwheat,Eriogonum,Polygonaceae,Herb,Moderate,1,Forb
15387,Eriogonum lancifolium,lanceleaf buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15388,Eriogonum latens,Inyo buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15389,Eriogonum latifolium,seaside buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Subshrub
15390,Eriogonum lemmonii,volcanic buckwheat,Eriogonum,Polygonaceae,Herb,Short,1,Forb
15391,Eriogonum leptocladon,sand buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
15392,Eriogonum leptocladon var. leptocladon,sand buckwheat,Eriogonum,Polygonaceae,Shrub,Long,1,Shrub
